review,rating,date,bank,source,sentiment_label,sentiment_score,identified_themes
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,Google Play Store,Neutral,0.0,['Feature Requests & Reliability']
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play Store,Positive,0.9623,['User Interface & Experience']
its the best ever,5,2025-05-08,Dashen,Google Play Store,Positive,0.6369,['Other']
excellent game changer App,5,2025-05-08,Dashen,Google Play Store,Positive,0.5719,['Other']
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,Google Play Store,Positive,0.7841,['Other']
it seems me logging out within minutes,1,2025-05-03,Dashen,Google Play Store,Neutral,0.0,['Other']
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,Google Play Store,Neutral,-0.0422,"['Transaction Performance', 'User Interface & Experience']"
yes i want dashen super open,5,2025-05-02,Dashen,Google Play Store,Positive,0.7845,['Other']
faster than this version,5,2025-04-30,Dashen,Google Play Store,Neutral,0.0,['Transaction Performance']
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,Google Play Store,Positive,0.6369,['User Interface & Experience']
thank you,4,2025-04-30,Dashen,Google Play Store,Positive,0.3612,['Other']
bad.,1,2025-04-30,Dashen,Google Play Store,Negative,-0.5423,['Other']
dashen super app is secure band very easy,5,2025-04-29,Dashen,Google Play Store,Positive,0.8481,"['Account Access & Security', 'User Interface & Experience']"
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,Google Play Store,Positive,0.6369,"['Account Access & Security', 'Transaction Performance']"
best app I have ever seen,5,2025-04-29,Dashen,Google Play Store,Positive,0.6369,['Other']
best of best,5,2025-04-29,Dashen,Google Play Store,Positive,0.8555,['Other']
waw,5,2025-04-28,Dashen,Google Play Store,Neutral,0.0,['Other']
best app,5,2025-04-28,Dashen,Google Play Store,Positive,0.6369,['Other']
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,Google Play Store,Neutral,0.0,['Transaction Performance']
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,Google Play Store,Positive,0.5859,['Other']
wow appl,5,2025-04-28,Dashen,Google Play Store,Positive,0.5859,['Other']
why do i have to change a pin number i use my finger print so dummy,1,2025-04-26,Dashen,Google Play Store,Positive,0.0772,['Other']
very nice,5,2025-04-26,Dashen,Google Play Store,Positive,0.4215,['Other']
great,4,2025-04-26,Dashen,Google Play Store,Positive,0.6249,['Other']
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,Google Play Store,Positive,0.3818,"['Transaction Performance', 'Customer Support & Service', 'Feature Requests & Reliability']"
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,Google Play Store,Positive,0.34,"['Account Access & Security', 'Transaction Performance', 'User Interface & Experience']"
Very easy and Fast.,5,2025-04-24,Dashen,Google Play Store,Positive,0.4404,"['Transaction Performance', 'User Interface & Experience']"
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,Google Play Store,Neutral,0.0,['Transaction Performance']
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,Google Play Store,Negative,-0.8302,"['Transaction Performance', 'Customer Support & Service']"
execellent,5,2025-04-24,Dashen,Google Play Store,Neutral,0.0,['Other']
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,Google Play Store,Positive,0.9186,"['Transaction Performance', 'Feature Requests & Reliability']"
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,Google Play Store,Positive,0.34,"['Account Access & Security', 'Feature Requests & Reliability']"
it is incredible product.,5,2025-04-23,Dashen,Google Play Store,Neutral,0.0,['Other']
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,Google Play Store,Positive,0.8882,"['User Interface & Experience', 'Feature Requests & Reliability']"
"It's an amazing app, experience it!!",5,2025-04-23,Dashen,Google Play Store,Positive,0.5859,['Other']
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen,Google Play Store,Positive,0.7717,['Other']
It is the best application!!!,5,2025-04-22,Dashen,Google Play Store,Positive,0.6369,['Other']
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,Google Play Store,Neutral,0.0,['Other']
its features are so dynamic,5,2025-04-22,Dashen,Google Play Store,Positive,0.3818,['Feature Requests & Reliability']
fast &Friendly user Application.,5,2025-04-22,Dashen,Google Play Store,Positive,0.4939,['Transaction Performance']
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,Google Play Store,Positive,0.4939,"['Transaction Performance', 'Feature Requests & Reliability']"
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,Google Play Store,Positive,0.8481,"['Account Access & Security', 'Transaction Performance', 'User Interface & Experience']"
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,Google Play Store,Positive,0.7906,['Other']
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play Store,Positive,0.6249,['Transaction Performance']
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play Store,Positive,0.9153,"['Transaction Performance', 'User Interface & Experience', 'Customer Support & Service']"
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play Store,Positive,0.3544,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests & Reliability']"
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play Store,Positive,0.4404,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests & Reliability']"
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,Google Play Store,Positive,0.7269,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests & Reliability']"
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,Google Play Store,Neutral,0.0,['Other']
Convenient!,5,2025-04-22,Dashen,Google Play Store,Neutral,0.0,['Other']
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,Google Play Store,Positive,0.5859,['Customer Support & Service']
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play Store,Positive,0.5267,['Transaction Performance']
the best Supper App ever,5,2025-04-22,Dashen,Google Play Store,Positive,0.6369,['Other']
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play Store,Positive,0.6369,['Other']
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play Store,Positive,0.9042,"['User Interface & Experience', 'Customer Support & Service']"
Dashen bank is my number one choice,5,2025-04-22,Dashen,Google Play Store,Positive,0.0772,['Other']
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-21,Dashen,Google Play Store,Positive,0.8225,['Other']
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play Store,Positive,0.8402,"['Transaction Performance', 'User Interface & Experience', 'Customer Support & Service']"
